Date,srad,tmmx,tmmn,vpar,tdew,rmax,rmin,vs,pr,ET,MorP
1988-06-20,26.801,37.15,19.65,,,70.9,32.9,5.5,0.0,,
1988-06-21,27.052,37.25,22.05,,,72.6,31.5,5.8,0.0,,
1988-06-22,26.179,37.65,21.95,,,71.5,31.5,6.4,1.2,,
1988-06-23,27.026,32.45,18.95,,,86.1,31.5,5.1,0.0,,
1988-06-24,21.609,35.95,17.95,,,71.1,35.3,4.7,0.0,,
1988-06-25,26.637,40.15,23.85,,,73.8,26.8,5.9,0.0,,
1988-06-26,27.38,28.55,12.45,,,76.7,27.0,6.7,0.0,,
1988-06-27,26.274,28.35,9.05,,,78.7,26.4,3.1,0.0,,
1988-06-28,24.762,33.15,13.65,,,66.1,21.3,3.0,0.0,,
1988-06-29,20.045,29.35,15.45,,,84.8,21.0,6.4,0.6,,
1988-06-30,27.829,24.25,10.95,,,78.3,20.4,5.8,0.0,,
1988-07-01,28.538,25.65,6.95,,,100.0,33.6,4.5,0.0,,
1988-07-02,27.147,26.85,9.45,,,100.0,29.5,2.6,0.0,,
1988-07-03,28.84,30.95,12.85,,,83.1,23.7,2.6,0.0,,
1988-07-04,28.581,34.65,15.15,,,75.1,24.5,3.5,0.0,,
1988-07-05,26.749,36.45,19.35,,,79.3,25.4,3.5,0.0,,
1988-07-06,24.201,36.05,21.15,,,88.2,29.8,4.3,0.0,,
1988-07-07,28.037,36.75,20.95,,,84.6,24.8,2.8,0.0,,
1988-07-08,27.959,37.25,22.85,,,66.6,25.1,2.7,0.0,,
1988-07-09,27.544,36.35,20.75,,,77.8,23.3,4.7,0.0,,
1988-07-10,19.25,33.35,21.35,,,78.4,24.0,4.4,0.3,,
1988-07-11,19.958,32.35,22.35,,,84.7,35.1,1.6,0.0,,
1988-07-12,21.254,33.05,18.85,,,100.0,34.6,3.0,0.0,,
1988-07-13,26.819,36.25,19.65,,,100.0,34.5,5.2,0.0,,
1988-07-14,21.66,39.05,21.55,,,100.0,34.6,4.4,1.2,,
1988-07-15,25.263,40.35,22.85,,,100.0,30.3,5.8,0.0,,
1988-07-16,19.043,37.15,24.55,,,98.0,29.3,6.1,0.5,,
1988-07-17,25.583,37.45,23.05,,,98.3,31.4,2.2,1.6,,
1988-07-18,15.5,31.75,21.85,,,100.0,31.5,2.4,1.4,,
1988-07-19,26.369,33.35,20.35,,,100.0,38.5,2.9,0.0,,
1988-07-20,19.233,29.35,16.95,,,99.1,37.9,3.8,0.0,,
1988-07-21,21.401,29.55,14.85,,,100.0,36.4,2.6,0.0,,
1988-07-22,21.557,28.45,14.15,,,100.0,36.0,3.4,0.0,,
1988-07-23,24.097,31.15,15.45,,,100.0,33.3,2.1,0.0,,
1988-07-24,16.01,28.55,16.25,,,100.0,32.9,3.4,1.9,,
1988-07-25,20.313,28.45,18.05,,,100.0,50.1,2.2,5.5,,
1988-07-26,26.732,29.85,18.65,,,100.0,39.4,2.2,0.0,,
1988-07-27,26.646,32.55,16.15,,,99.9,34.9,2.7,0.0,,
1988-07-28,26.568,34.05,18.25,,,97.1,29.9,4.5,0.0,,
1988-07-29,24.417,34.45,18.75,,,100.0,31.5,6.3,0.0,,
1988-07-30,16.105,34.65,22.85,,,100.0,43.0,5.3,0.0,,
1988-07-31,21.306,36.85,24.65,,,100.0,38.9,4.2,7.4,,
1988-08-01,24.218,37.35,22.65,,,100.0,35.4,5.0,0.0,,
1988-08-02,21.177,36.55,23.05,,,100.0,34.6,5.5,0.0,,
1988-08-03,16.546,35.55,24.15,,,91.7,37.7,4.4,0.0,,
1988-08-04,15.535,34.65,23.85,,,88.3,39.2,4.8,2.4,,
1988-08-05,14.403,30.45,22.45,,,100.0,49.2,4.1,3.1,,
1988-08-06,25.16,33.95,17.75,,,86.2,21.1,1.9,0.0,,
1988-08-07,24.019,36.55,17.85,,,92.9,22.2,4.2,0.0,,
1988-08-08,19.215,36.95,23.05,,,92.3,29.7,4.6,3.2,,
1988-08-09,14.187,32.75,20.75,,,100.0,40.6,2.8,5.0,,
1988-08-10,15.25,32.05,21.75,,,100.0,53.8,2.3,6.5,,
1988-08-11,14.075,34.05,23.95,,,96.2,47.8,2.8,0.0,,
1988-08-12,21.177,35.75,22.75,,,92.8,36.5,4.1,0.9,,
1988-08-13,15.768,33.95,23.85,,,95.5,36.4,6.4,0.9,,
1988-08-14,18.585,37.05,23.25,,,99.2,41.7,5.8,0.3,,
1988-08-15,21.885,39.15,23.55,,,100.0,34.9,3.5,4.2,,
1988-08-16,22.965,39.85,24.05,,,92.8,27.3,3.5,0.3,,
1988-08-17,22.706,39.25,24.15,,,93.5,26.9,4.6,1.4,,
1988-08-18,18.904,38.25,22.25,,,73.0,27.9,3.8,1.6,,
1988-08-19,13.772,30.35,19.65,,,100.0,35.3,2.6,0.8,,
1988-08-20,14.532,29.55,18.15,,,100.0,45.8,2.5,0.0,,
1988-08-21,23.06,31.65,14.85,,,100.0,33.5,4.1,0.0,,
1988-08-22,8.441,23.65,14.65,,,100.0,32.7,4.9,13.8,,
1988-08-23,22.827,28.95,18.35,,,100.0,41.0,4.2,2.4,,
1988-08-24,22.991,28.55,14.35,,,100.0,33.9,5.7,0.0,,
1988-08-25,22.645,30.95,13.35,,,99.2,32.7,6.1,0.0,,
1988-08-26,22.723,25.55,11.35,,,89.4,31.5,2.1,0.4,,
1988-08-27,14.031,29.15,11.35,,,100.0,40.6,2.9,5.3,,
1988-08-28,22.352,23.85,11.45,,,100.0,31.9,3.4,0.3,,
1988-08-29,22.343,23.35,9.45,,,91.1,32.3,3.6,0.0,,
1988-08-30,19.967,26.15,9.85,,,91.8,32.5,2.7,0.0,,
1988-08-31,21.937,30.25,12.15,,,86.1,26.5,4.3,0.0,,
1988-09-01,22.663,30.95,13.05,,,84.7,25.6,4.0,1.6,,
1988-09-02,16.718,30.75,16.15,,,100.0,27.7,3.6,2.0,,
1988-09-03,18.567,31.35,15.45,,,100.0,30.8,4.5,0.7,,
1988-09-04,16.606,23.05,10.25,,,100.0,31.1,5.6,1.1,,
1988-09-05,19.958,18.55,7.85,,,100.0,28.9,5.1,0.0,,
1988-09-06,20.442,20.35,9.05,,,81.4,30.7,1.5,0.0,,
1988-09-07,22.153,25.05,6.35,,,93.3,23.5,5.6,0.0,,
1988-09-08,21.583,31.05,9.15,,,100.0,23.6,7.2,0.0,,
1988-09-09,21.583,30.35,12.55,,,100.0,17.2,3.1,0.0,,
1988-09-10,21.444,32.65,12.45,,,72.7,17.8,4.2,0.0,,
1988-09-11,16.563,31.45,15.85,,,100.0,19.2,6.3,2.5,,
1988-09-12,14.904,28.85,18.15,,,100.0,46.4,4.6,1.0,,
1988-09-13,19.682,29.15,16.25,,,100.0,33.6,4.0,0.0,,
1988-09-14,20.321,29.55,13.55,,,72.4,21.7,2.7,0.0,,
1988-09-15,18.991,28.35,11.35,,,85.6,22.1,5.4,0.4,,
1988-09-16,12.182,29.45,12.15,,,100.0,35.4,5.7,7.9,,
1988-09-17,18.757,32.15,15.85,,,100.0,46.3,6.1,0.0,,
1988-09-18,12.666,29.95,18.35,,,100.0,45.6,5.7,18.5,,
1988-09-19,11.733,25.75,13.55,,,100.0,61.8,9.1,12.8,,
1988-09-20,19.397,22.65,8.75,,,100.0,44.3,6.7,0.0,,
1988-09-21,19.181,23.85,7.85,,,100.0,44.2,2.5,0.0,,
1988-09-22,15.483,31.15,13.95,,,98.2,48.5,7.5,1.8,,
1988-09-23,18.187,24.45,13.95,,,100.0,26.3,4.7,0.0,,
1988-09-24,17.634,22.45,10.15,,,77.1,30.1,2.2,0.0,,
1988-09-25,18.801,24.35,9.75,,,78.5,32.0,1.2,0.0,,
1988-09-26,18.585,27.75,10.35,,,87.8,30.1,4.3,0.0,,
1988-09-27,17.202,28.15,11.05,,,99.9,34.3,3.2,0.0,,
1988-09-28,17.807,28.05,11.65,,,100.0,40.1,4.1,0.0,,
1988-09-29,15.578,27.95,15.55,,,100.0,42.3,4.0,0.0,,
1988-09-30,15.111,27.95,15.15,,,100.0,44.3,4.7,0.4,,
1988-10-01,9.469,21.95,14.35,,,100.0,46.5,3.9,11.1,,
1988-10-02,11.12,20.85,10.85,,,100.0,41.3,4.4,1.0,,
1988-10-03,13.746,16.85,5.15,,,93.4,34.6,3.5,0.0,,
1988-10-04,17.487,13.35,4.85,,,77.4,25.7,5.9,0.0,,
1988-10-05,16.191,13.05,-1.95,,,100.0,33.6,3.6,0.0,,
1988-10-06,11.871,13.15,4.05,,,70.6,35.5,1.3,0.0,,
1988-10-07,16.632,16.05,2.95,,,70.6,27.7,2.4,0.0,,
1988-10-08,14.247,17.45,1.25,,,79.9,30.9,2.7,0.0,,
1988-10-09,9.037,16.45,7.35,,,75.6,35.7,3.4,0.0,,
1988-10-10,15.353,20.85,7.55,,,81.4,28.5,7.7,0.0,,
1988-10-11,15.699,14.25,1.55,,,88.5,23.5,5.1,0.0,,
1988-10-12,15.785,10.55,-3.25,,,83.1,25.8,4.0,0.0,,
1988-10-13,15.612,14.85,-4.15,,,85.4,22.4,4.8,0.0,,
1988-10-14,14.852,24.95,2.25,,,74.3,25.6,7.9,0.0,,
1988-10-15,13.288,25.45,9.65,,,71.3,27.7,8.3,2.9,,
1988-10-16,9.357,23.95,10.15,,,100.0,31.4,6.4,12.8,,
1988-10-17,8.735,24.85,11.85,,,100.0,40.7,6.5,8.6,,
1988-10-18,12.839,14.95,3.95,,,100.0,41.5,5.4,0.0,,
1988-10-19,14.576,13.35,1.35,,,95.7,33.9,4.2,0.0,,
1988-10-20,4.389,10.05,1.65,,,77.6,34.4,3.3,2.0,,
1988-10-21,8.061,14.25,3.35,,,100.0,50.8,6.2,4.1,,
1988-10-22,14.118,12.25,1.45,,,90.2,31.8,3.4,1.0,,
1988-10-23,8.735,13.75,0.65,,,100.0,37.8,7.7,11.9,,
1988-10-24,13.556,9.15,-1.85,,,80.6,32.5,7.4,0.0,,
1988-10-25,13.34,10.25,-2.05,,,89.0,33.5,5.7,0.0,,
1988-10-26,13.591,9.05,-5.05,,,84.8,32.3,4.0,0.4,,
1988-10-27,11.422,17.15,-0.55,,,78.1,35.6,9.0,0.7,,
1988-10-28,13.141,10.05,-2.95,,,96.7,34.8,6.2,0.0,,
1988-10-29,9.746,7.35,-5.75,,,79.5,26.6,2.9,0.0,,
1988-10-30,13.124,7.15,-6.55,,,73.2,28.3,3.1,0.0,,
1988-10-31,11.517,11.95,-3.45,,,81.7,27.6,5.4,0.0,,
1988-11-01,11.163,12.25,0.55,,,84.4,35.9,4.7,0.0,,
1988-11-02,9.668,10.45,-2.55,,,91.4,37.8,4.3,1.3,,
1988-11-03,10.359,17.85,4.35,,,82.7,48.6,6.0,0.0,,
1988-11-04,6.169,17.75,9.55,,,100.0,62.7,4.0,14.7,,
1988-11-05,3.715,10.15,0.15,,,100.0,66.2,7.5,1.5,,
1988-11-06,3.24,3.05,-0.75,,,100.0,60.2,7.9,0.7,,
1988-11-07,8.709,11.25,-0.75,,,90.6,42.9,3.0,0.0,,
1988-11-08,6.523,8.25,1.45,,,100.0,43.5,4.0,8.0,,
1988-11-09,6.281,13.45,0.55,,,100.0,61.5,5.1,16.1,,
1988-11-10,9.772,11.35,1.65,,,100.0,49.2,7.9,9.1,,
1988-11-11,9.953,5.45,-2.55,,,78.6,44.6,3.8,0.0,,
1988-11-12,3.093,9.15,0.15,,,100.0,57.4,8.8,20.0,,
1988-11-13,9.694,13.35,1.85,,,100.0,48.9,6.6,0.0,,
1988-11-14,7.897,13.45,2.75,,,100.0,51.4,3.8,2.8,,
1988-11-15,7.474,20.65,8.35,,,100.0,69.8,10.2,7.5,,
1988-11-16,6.307,17.75,-0.75,,,100.0,54.6,11.1,5.0,,
1988-11-17,9.409,8.85,-3.05,,,91.8,43.5,6.3,1.0,,
1988-11-18,5.452,9.45,0.95,,,78.7,38.6,6.1,3.3,,
1988-11-19,6.324,9.35,1.55,,,100.0,40.7,2.7,14.9,,
1988-11-20,6.696,6.65,-2.05,,,100.0,55.0,6.3,2.8,,
1988-11-21,9.012,3.05,-4.45,,,91.3,46.1,2.2,0.0,,
1988-11-22,8.891,5.25,-3.45,,,98.5,55.7,3.3,0.0,,
1988-11-23,8.407,8.55,-2.15,,,100.0,55.2,4.9,0.0,,
1988-11-24,8.7,11.75,-0.15,,,97.5,49.8,7.0,0.0,,
1988-11-25,7.785,13.15,1.55,,,100.0,55.4,5.5,0.9,,
1988-11-26,4.536,14.45,8.95,,,100.0,73.5,7.6,6.5,,
1988-11-27,7.413,10.05,-0.85,,,100.0,47.0,9.3,0.3,,
1988-11-28,6.523,2.25,-3.65,,,80.8,49.9,6.8,0.0,,
1988-11-29,7.845,7.45,-2.55,,,84.4,50.5,7.1,0.0,,
1988-11-30,4.735,4.45,-3.75,,,100.0,50.8,6.4,0.0,,
1988-12-01,8.51,-0.55,-7.55,,,94.0,39.1,4.0,0.0,,
1988-12-02,8.087,8.65,-6.85,,,86.2,45.8,6.1,0.0,,
1988-12-03,8.165,10.35,-1.95,,,100.0,49.8,6.7,0.0,,
1988-12-04,7.785,4.35,-5.95,,,100.0,38.3,3.4,0.0,,
1988-12-05,7.957,8.05,-4.35,,,97.0,48.2,5.5,0.0,,
1988-12-06,7.957,10.85,-2.65,,,100.0,52.5,5.6,0.0,,
1988-12-07,6.178,5.85,-3.65,,,100.0,48.0,5.1,0.0,,
1988-12-08,7.543,0.95,-6.35,,,81.1,23.1,3.8,0.0,,
1988-12-09,7.932,-0.25,-8.25,,,79.1,25.6,3.8,0.0,,
1988-12-10,6.117,-0.45,-12.35,,,75.2,37.9,5.1,0.0,,
1988-12-11,7.724,-5.35,-16.85,,,85.9,30.2,2.7,0.0,,
1988-12-12,6.212,-0.55,-14.65,,,100.0,36.2,6.3,0.3,,
1988-12-13,6.178,5.95,-4.15,,,100.0,36.0,6.5,0.4,,
1988-12-14,7.18,10.85,-1.55,,,100.0,46.1,8.4,3.2,,
1988-12-15,7.992,1.65,-12.15,,,83.6,30.5,6.4,0.0,,
1988-12-16,5.789,-2.05,-16.25,,,69.7,24.7,6.4,0.0,,
1988-12-17,3.413,-2.25,-8.05,,,78.0,29.3,7.5,0.0,,
1988-12-18,6.506,6.15,-7.55,,,61.7,40.6,6.2,0.0,,
1988-12-19,7.629,10.95,-3.45,,,100.0,47.1,8.8,0.0,,
1988-12-20,7.387,15.55,-0.25,,,100.0,49.0,9.4,0.8,,
1988-12-21,3.707,3.45,-5.25,,,100.0,46.7,3.2,22.1,,
1988-12-22,4.216,10.25,-4.15,,,100.0,73.0,8.3,15.8,,
1988-12-23,7.37,10.85,1.55,,,100.0,41.0,6.4,0.7,,
1988-12-24,2.808,7.35,-3.95,,,100.0,40.1,5.2,0.9,,
1988-12-25,7.836,0.35,-6.45,,,94.0,35.1,4.0,2.8,,
1988-12-26,3.853,2.45,-5.35,,,100.0,49.2,7.4,10.2,,
1988-12-27,2.151,4.35,-4.95,,,100.0,70.4,6.2,8.1,,
1988-12-28,7.37,-1.75,-11.35,,,100.0,50.9,5.9,0.6,,
1988-12-29,8.165,-3.95,-13.95,,,100.0,51.6,3.8,0.0,,
1988-12-30,8.096,1.75,-10.05,,,100.0,73.1,5.2,0.0,,
1988-12-31,8.07,0.45,-4.65,,,100.0,68.3,2.1,0.0,,
1989-01-01,8.821,2.05,-5.95,,,100.0,74.7,3.3,0.0,,
1989-01-02,8.778,-0.25,-7.55,,,100.0,67.0,3.3,0.0,,
1989-01-03,8.182,2.45,-6.95,,,100.0,71.6,7.3,0.0,,
1989-01-04,7.88,-1.75,-11.15,,,100.0,65.4,4.1,4.8,,
1989-01-05,5.141,3.05,-7.05,,,100.0,75.5,5.4,5.2,,
1989-01-06,6.178,3.45,-2.25,,,100.0,80.0,2.5,1.0,,
1989-01-07,8.407,9.55,-1.25,,,100.0,75.3,7.5,0.3,,
1989-01-08,8.856,1.55,-8.55,,,100.0,27.7,10.1,0.0,,
1989-01-09,9.063,0.35,-10.95,,,64.2,32.6,6.2,0.0,,
1989-01-10,8.813,5.45,-4.95,,,91.1,38.5,5.1,0.0,,
1989-01-11,8.044,8.45,-2.75,,,100.0,60.1,6.5,0.0,,
1989-01-12,9.132,6.75,-4.15,,,100.0,36.8,6.2,0.0,,
1989-01-13,9.418,3.05,-5.55,,,84.7,40.1,3.0,0.0,,
1989-01-14,3.819,2.05,-5.65,,,100.0,42.5,5.2,2.9,,
1989-01-15,6.748,2.55,-4.25,,,100.0,72.1,4.5,0.0,,
1989-01-16,9.573,4.55,-5.45,,,100.0,61.2,6.4,0.0,,
1989-01-17,9.383,7.95,-3.25,,,95.3,51.9,5.7,0.0,,
1989-01-18,9.452,8.25,-1.55,,,100.0,59.0,6.2,0.0,,
1989-01-19,9.435,11.05,-2.35,,,100.0,46.4,5.8,0.0,,
1989-01-20,8.735,4.75,-4.85,,,95.0,45.6,6.4,0.0,,
1989-01-21,9.953,3.85,-6.15,,,80.1,38.5,5.7,0.0,,
1989-01-22,10.109,8.85,-4.25,,,80.6,38.5,7.6,0.0,,
1989-01-23,8.424,9.65,-1.85,,,84.9,43.9,5.2,0.9,,
1989-01-24,9.228,11.85,1.65,,,100.0,55.7,2.8,3.3,,
1989-01-25,5.279,14.55,2.65,,,100.0,69.9,4.3,2.4,,
1989-01-26,9.755,11.85,-1.25,,,100.0,46.9,5.7,0.9,,
1989-01-27,10.368,9.75,-2.55,,,77.6,40.0,5.2,0.0,,
1989-01-28,4.994,7.05,-1.65,,,93.3,43.6,4.3,1.7,,
1989-01-29,8.243,12.95,1.75,,,100.0,66.5,5.0,1.2,,
1989-01-30,10.619,12.25,1.75,,,100.0,44.6,4.9,0.0,,
1989-01-31,10.679,16.55,0.75,,,98.1,45.1,8.6,0.0,,
1989-02-01,9.763,9.75,-2.95,,,100.0,42.2,5.8,0.0,,
1989-02-02,5.322,1.25,-5.25,,,100.0,51.3,4.0,2.2,,
1989-02-03,4.337,-2.25,-13.75,,,100.0,63.2,6.9,2.0,,
1989-02-04,5.659,-8.55,-16.25,,,89.2,62.6,4.5,3.5,,
1989-02-05,3.577,-11.25,-18.55,,,100.0,63.1,4.2,4.0,,
1989-02-06,8.182,-11.15,-21.05,,,95.4,60.7,4.8,0.4,,
1989-02-07,10.869,-6.75,-18.05,,,98.8,62.7,5.8,0.0,,
1989-02-08,10.282,-8.95,-17.05,,,96.8,46.3,8.0,0.0,,
1989-02-09,11.621,-10.15,-22.25,,,94.5,51.3,6.8,0.0,,
1989-02-10,12.174,-5.65,-16.35,,,100.0,62.3,5.6,0.0,,
1989-02-11,12.001,-2.45,-12.95,,,100.0,67.1,5.1,0.7,,
1989-02-12,12.234,-1.95,-13.45,,,100.0,71.8,3.4,0.4,,
1989-02-13,9.936,3.05,-6.35,,,100.0,72.9,4.7,4.1,,
1989-02-14,12.027,1.15,-6.85,,,100.0,53.5,3.6,1.6,,
1989-02-15,6.134,-0.15,-7.05,,,100.0,57.0,4.3,3.4,,
1989-02-16,12.9,-3.25,-12.05,,,97.4,60.5,4.7,0.0,,
1989-02-17,12.398,-2.65,-12.55,,,98.1,62.7,5.1,0.0,,
1989-02-18,8.001,-2.55,-10.65,,,100.0,65.4,2.8,0.0,,
1989-02-19,6.601,-0.35,-6.55,,,100.0,66.1,1.7,1.9,,
1989-02-20,6.627,0.95,-4.25,,,100.0,71.2,3.6,3.8,,
1989-02-21,8.338,-0.65,-6.75,,,100.0,65.5,5.4,0.0,,
1989-02-22,11.362,-4.35,-12.35,,,100.0,55.8,7.2,0.0,,
1989-02-23,14.291,-7.75,-15.75,,,84.5,53.3,4.1,0.0,,
1989-02-24,12.208,-4.65,-16.25,,,90.7,63.2,4.0,0.0,,
1989-02-25,10.411,2.05,-9.85,,,96.8,60.9,4.4,0.0,,
1989-02-26,12.709,0.95,-8.25,,,100.0,62.4,7.0,0.9,,
1989-02-27,14.213,-2.25,-11.05,,,96.1,45.5,2.0,0.0,,
1989-02-28,12.286,-0.55,-9.05,,,94.8,47.7,5.2,0.0,,
1989-03-01,10.67,-4.95,-12.05,,,86.5,52.6,2.7,0.0,,
1989-03-02,7.344,-1.45,-7.55,,,85.8,47.8,4.3,1.4,,
1989-03-03,9.063,7.95,-5.25,,,100.0,73.8,6.9,5.1,,
1989-03-04,13.176,10.45,-3.85,,,100.0,69.3,6.1,2.4,,
1989-03-05,14.481,-0.85,-7.45,,,89.4,49.1,9.6,0.7,,
1989-03-06,7.672,-2.05,-8.25,,,85.4,43.5,10.0,1.0,,
1989-03-07,16.952,-0.75,-11.55,,,78.8,34.9,4.7,0.0,,
1989-03-08,14.99,2.95,-10.05,,,77.3,38.5,2.7,0.0,,
1989-03-09,17.124,7.75,-4.15,,,85.9,44.3,2.6,0.0,,
1989-03-10,16.917,13.45,0.25,,,88.1,46.2,5.0,0.0,,
1989-03-11,17.107,17.25,0.65,,,91.0,51.7,3.6,0.0,,
1989-03-12,13.738,8.55,-1.45,,,96.8,47.7,6.0,0.0,,
1989-03-13,14.852,13.35,1.55,,,91.7,51.2,1.9,0.6,,
1989-03-14,15.699,22.55,6.05,,,98.3,57.0,8.3,0.4,,
1989-03-15,16.044,9.55,-2.65,,,80.0,38.1,7.3,0.0,,
1989-03-16,17.142,9.85,-3.45,,,69.4,32.9,4.8,1.5,,
1989-03-17,12.208,16.05,-1.35,,,92.5,48.2,4.0,4.6,,
1989-03-18,10.014,3.65,-5.45,,,100.0,43.9,5.6,2.1,,
1989-03-19,18.783,5.45,-6.95,,,71.9,40.4,3.6,0.4,,
1989-03-20,6.869,6.65,-0.85,,,100.0,49.1,5.4,3.8,,
1989-03-21,19.907,3.05,-4.75,,,81.0,37.0,4.1,0.0,,
1989-03-22,19.924,6.45,-4.75,,,69.3,36.3,3.1,0.0,,
1989-03-23,20.183,13.25,-2.85,,,80.6,31.5,4.1,0.0,,
1989-03-24,18.023,18.15,1.05,,,86.7,35.5,5.4,0.0,,
1989-03-25,20.399,19.25,4.55,,,100.0,35.8,3.2,0.0,,
1989-03-26,18.032,24.45,8.35,,,94.5,39.0,6.9,0.4,,
1989-03-27,14.723,23.25,11.85,,,98.1,48.3,7.6,0.0,,
1989-03-28,12.442,22.15,13.65,,,100.0,50.8,7.4,13.5,,
1989-03-29,19.742,19.15,8.75,,,93.3,43.6,4.8,0.6,,
1989-03-30,19.613,16.05,3.45,,,100.0,39.7,4.8,0.0,,
1989-03-31,11.82,9.15,-0.65,,,76.5,41.5,6.9,0.3,,
1989-04-01,19.552,12.95,-3.35,,,83.8,36.0,5.2,1.4,,
1989-04-02,6.515,10.65,2.75,,,100.0,38.7,4.0,28.9,,
1989-04-03,17.194,20.45,3.35,,,100.0,50.0,4.6,10.1,,
1989-04-04,21.565,16.25,4.05,,,100.0,32.9,7.2,0.7,,
1989-04-05,14.437,11.25,2.25,,,93.3,34.2,5.2,1.1,,
1989-04-06,12.442,11.65,-1.15,,,87.3,35.6,2.9,2.8,,
1989-04-07,21.263,11.45,-1.45,,,100.0,31.5,3.9,2.8,,
1989-04-08,9.876,8.05,-2.25,,,100.0,32.4,6.8,6.9,,
1989-04-09,15.535,4.95,-4.65,,,69.3,28.7,7.8,0.0,,
1989-04-10,15.941,4.35,-5.25,,,64.7,36.8,4.3,0.0,,
1989-04-11,18.662,9.55,-2.35,,,74.6,33.2,5.2,0.0,,
1989-04-12,12.796,10.75,0.45,,,80.0,33.9,5.8,0.0,,
1989-04-13,23.786,11.75,-2.45,,,74.0,32.0,3.1,0.0,,
1989-04-14,15.379,18.85,1.55,,,77.2,32.9,5.9,0.8,,
1989-04-15,23.769,17.25,3.75,,,83.2,25.0,3.1,0.0,,
1989-04-16,20.529,21.25,3.45,,,67.5,28.4,6.9,0.0,,
1989-04-17,15.198,21.35,5.35,,,92.4,38.1,5.2,3.2,,
1989-04-18,7.655,11.05,2.95,,,100.0,57.1,3.2,1.7,,
1989-04-19,24.175,15.55,2.55,,,90.7,31.0,2.0,0.0,,
1989-04-20,23.224,19.25,3.25,,,73.9,30.1,4.0,0.0,,
1989-04-21,16.978,20.85,8.55,,,86.5,31.7,3.3,5.8,,
1989-04-22,15.699,23.25,10.15,,,79.5,33.9,3.2,5.1,,
1989-04-23,16.079,21.05,8.45,,,100.0,50.1,6.2,7.4,,
1989-04-24,23.579,27.05,7.95,,,89.0,41.1,5.5,0.0,,
1989-04-25,19.872,29.75,16.25,,,100.0,44.9,4.0,2.5,,
1989-04-26,23.665,27.85,14.25,,,95.5,41.5,3.5,6.4,,
1989-04-27,23.484,29.45,15.65,,,100.0,39.0,2.7,8.6,,
1989-04-28,19.129,25.55,13.05,,,100.0,39.4,3.3,11.7,,
1989-04-29,24.201,22.95,7.05,,,100.0,33.4,4.7,0.0,,
1989-04-30,23.026,17.45,4.65,,,89.7,31.3,3.9,0.0,,
1989-05-01,13.98,16.45,5.55,,,78.4,31.9,4.1,0.5,,
1989-05-02,14.973,13.55,3.95,,,93.1,34.1,5.1,0.0,,
1989-05-03,24.555,18.35,5.35,,,77.7,30.3,3.8,1.2,,
1989-05-04,11.768,15.25,5.05,,,93.3,29.9,6.6,3.8,,
1989-05-05,23.026,19.05,6.85,,,100.0,27.4,6.6,0.7,,
1989-05-06,13.988,10.05,0.45,,,70.1,26.3,6.2,0.0,,
1989-05-07,22.611,13.85,0.25,,,96.1,42.2,3.2,2.5,,
1989-05-08,17.116,18.05,5.15,,,74.7,35.8,4.7,3.9,,
1989-05-09,10.446,15.35,6.05,,,100.0,39.5,6.8,10.5,,
1989-05-10,26.775,19.05,2.55,,,73.0,24.8,5.2,0.0,,
1989-05-11,27.13,18.35,2.45,,,67.4,24.0,4.6,0.0,,
1989-05-12,26.784,19.55,2.85,,,60.8,25.6,3.2,0.0,,
1989-05-13,12.796,16.95,8.15,,,70.7,26.0,2.5,0.0,,
1989-05-14,23.829,20.85,5.85,,,90.8,34.3,2.6,0.0,,
1989-05-15,14.783,21.55,10.35,,,70.6,35.2,2.1,0.0,,
1989-05-16,23.475,24.75,11.55,,,74.6,33.5,2.5,0.0,,
1989-05-17,25.488,26.35,12.65,,,76.5,30.5,4.6,1.2,,
1989-05-18,12.174,24.45,13.65,,,99.9,32.2,7.0,10.9,,
1989-05-19,15.828,25.05,15.65,,,100.0,49.7,6.3,15.8,,
1989-05-20,26.067,28.45,13.85,,,99.4,28.2,5.7,0.4,,
1989-05-21,24.909,27.55,12.15,,,58.7,24.4,3.0,2.6,,
1989-05-22,10.463,19.95,13.05,,,99.5,26.1,3.5,1.3,,
1989-05-23,27.06,26.75,11.25,,,92.4,33.6,3.7,1.2,,
1989-05-24,22.931,31.05,15.15,,,84.7,35.8,7.9,5.9,,
1989-05-25,17.703,30.45,20.25,,,100.0,41.7,4.2,24.2,,
1989-05-26,24.909,24.55,13.25,,,96.5,30.9,5.6,2.8,,
1989-05-27,27.994,20.55,9.55,,,79.7,30.2,3.7,0.0,,
1989-05-28,18.066,19.85,7.65,,,78.1,32.7,5.0,0.5,,
1989-05-29,23.535,31.05,10.35,,,95.2,51.8,7.3,0.9,,
1989-05-30,23.138,32.05,18.55,,,91.5,42.7,8.3,0.7,,
1989-05-31,19.44,32.45,19.95,,,87.8,44.5,5.4,1.8,,
1989-06-01,18.49,28.95,15.65,,,100.0,46.2,5.2,2.8,,
1989-06-02,27.458,28.15,13.25,,,100.0,37.8,3.9,0.0,,
1989-06-03,17.185,27.45,15.35,,,100.0,37.9,4.0,4.4,,
1989-06-04,24.814,26.55,13.45,,,95.9,34.9,2.0,0.0,,
1989-06-05,18.662,25.05,13.85,,,92.8,35.7,2.6,0.0,,
1989-06-06,25.998,28.75,13.25,,,90.4,33.2,3.6,0.0,,
1989-06-07,27.164,28.95,14.45,,,79.8,34.2,3.8,0.0,,
